DNS Customer Code,Customer Name,Phone no,Route code,Route Name,Emp Code name,acedns,Credit Limit,Credit Days,Current Balance,Black list,TD,Branch code,Cust type,rds tag,Sauda validity period,Address,Landline no,Owner name,Owner phone,Cust class,Weekly closing day,Coverage type,TIN,PAN,District,Minimum stock,Bank name,Bank account number,Email,Visit Day,State
,"Pareek Brother",9431101870,,"MAIN ROAD 
 RANCHI",Sanjeev Nath,Y,0,,0,N,0,KOLKATA,R,"MURARKA TEXTILES.",,"",,"",,,,,,,,,,,,,
,"Diva",9431102198,,"MAIN ROAD 
 RANCHI",Sanjeev Nath,Y,0,,0,N,0,KOLKATA,R,"MURARKA TEXTILES.",,"",,"",,,,,,,,,,,,,
,"Parakh Garment",9798595534,,"MAIN ROAD 
 RANCHI",Sanjeev Nath,Y,0,,0,N,0,KOLKATA,R,"ARORA BROTHER.",,"",,"",,,,,,,,,,,,,
,"Shilpi Garment",9835581681,,"MAIN ROAD 
 RANCHI",Sanjeev Nath,Y,0,,0,N,0,KOLKATA,R,"KUSUM TEXTILES",,"",,"",,,,,,,,,,,,,
,"Riya Garment",9835325576,,"MAIN ROAD 
 RANCHI",Sanjeev Nath,Y,0,,0,N,0,KOLKATA,R,"AGARWAL HOSIERY.",,"",,"",,,,,,,,,,,,,
,"Ajay Cap",7739832414,,"MAIN ROAD 
 RANCHI",Sanjeev Nath,Y,0,,0,N,0,KOLKATA,R,"AGARWAL HOSIERY.",,"",,"",,,,,,,,,,,,,
,"Jay Sree",8298898132,,"MAIN ROAD 
 RANCHI",Sanjeev Nath,Y,0,,0,N,0,KOLKATA,R,"ARORA BROTHER.",,"",,"",,,,,,,,,,,,,
,"Dynamic",9709261116,,"MAIN ROAD 
 RANCHI",Sanjeev Nath,Y,0,,0,N,0,KOLKATA,R,"KUSUM TEXTILES",,"",,"",,,,,,,,,,,,,
,"Amit Hosiery",9955918785,,"MAIN ROAD 
 RANCHI",Sanjeev Nath,Y,0,,0,N,0,KOLKATA,R,"ARORA BROTHER.",,"",,"",,,,,,,,,,,,,
,"Jagarnath Shtore",9304441108,,"MAIN ROAD 
 RANCHI",Sanjeev Nath,Y,0,,0,N,0,KOLKATA,R,"MURARKA TEXTILES.",,"",,"",,,,,,,,,,,,,
,"Sanjeeta Collection",9431100774,,"MAIN ROAD 
 RANCHI",Sanjeev Nath,Y,0,,0,N,0,KOLKATA,R,"AGARWAL HOSIERY.",,"",,"",,,,,,,,,,,,,
,"Aruna Garment",9534070080,,"MAIN ROAD 
 RANCHI",Sanjeev Nath,Y,0,,0,N,0,KOLKATA,R,"MURARKA TEXTILES.",,"",,"",,,,,,,,,,,,,
,"Maheshwari Dresses",9431104232,,"MAIN ROAD 
 RANCHI",Sanjeev Nath,Y,0,,0,N,0,KOLKATA,R,"MURARKA TEXTILES.",,"",,"",,,,,,,,,,,,,
,"Morden Dtrssrs",9431170059,,"MAIN ROAD 
 RANCHI",Sanjeev Nath,Y,0,,0,N,0,KOLKATA,R,"AGARWAL HOSIERY.",,"",,"",,,,,,,,,,,,,
,"Malhotra Eculasive",9709227215,,"MAIN ROAD 
 RANCHI",Sanjeev Nath,Y,0,,0,N,0,KOLKATA,R,"MURARKA TEXTILES.",,"",,"",,,,,,,,,,,,,
,"Shilpa Hosiery",9570172581,,"MAIN ROAD 
 RANCHI",Sanjeev Nath,Y,0,,0,N,0,KOLKATA,R,"ARORA BROTHER.",,"",,"",,,,,,,,,,,,,
,"Maheshwari",9431104232,,"MAIN ROAD 
 RANCHI",Sanjeev Nath,Y,0,,0,N,0,KOLKATA,R,"MURARKA TEXTILES.",,"",,"",,,,,,,,,,,,,
,"Matching Emporium",7209905340,,"MAIN ROAD 
 RANCHI",Sanjeev Nath,Y,0,,0,N,0,KOLKATA,R,"AGARWAL HOSIERY.",,"",,"",,,,,,,,,,,,,
,"Anis",9204750515,,"MAIN ROAD 
 RANCHI",Sanjeev Nath,Y,0,,0,N,0,KOLKATA,R,"AGARWAL HOSIERY.",,"",,"",,,,,,,,,,,,,
,"Shoopers Mart",9631209209,,"MAIN ROAD 
 RANCHI",Sanjeev Nath,Y,0,,0,N,0,KOLKATA,R,"MURARKA TEXTILES.",,"",,"",,,,,,,,,,,,,
,"Wool House",9431105799,,"MAIN ROAD 
 RANCHI",Sanjeev Nath,Y,0,,0,N,0,KOLKATA,R,"AGARWAL HOSIERY.",,"",,"",,,,,,,,,,,,,
,"Hosiery Mart",9835197097,,"MAIN ROAD 
 RANCHI",Sanjeev Nath,Y,0,,0,N,0,KOLKATA,R,"ARORA BROTHER.",,"",,"",,,,,,,,,,,,,
,"Kaya Collection",9430750654,,"MAIN ROAD 
 RANCHI",Sanjeev Nath,Y,0,,0,N,0,KOLKATA,R,"VASANT TEXTILES",,"",,"",,,,,,,,,,,,,
,"Malhotcra Store",8292811386,,"MAIN ROAD 
 RANCHI",Sanjeev Nath,Y,0,,0,N,0,KOLKATA,R,"MURARKA TEXTILES.",,"",,"",,,,,,,,,,,,,
,"Parkesh Garment(sanik Garment)",9835578392,,"MAIN ROAD 
 RANCHI",Sanjeev Nath,Y,0,,0,N,0,KOLKATA,R,"AGARWAL HOSIERY.",,"",,"",,,,,,,,,,,,,
,"Gaba Store",9835770797,,"MAIN ROAD 
 RANCHI",Sanjeev Nath,Y,0,,0,N,0,KOLKATA,R,"MURARKA TEXTILES.",,"",,"",,,,,,,,,,,,,
,"Delhi Cloth Store",9279183810,,"MAIN ROAD 
 RANCHI",Sanjeev Nath,Y,0,,0,N,0,KOLKATA,R,"ARORA BROTHER.",,"",,"",,,,,,,,,,,,,
,"Vishal",9234322488,,"MAIN ROAD 
 RANCHI",Sanjeev Nath,Y,0,,0,N,0,KOLKATA,R,"AGARWAL HOSIERY.",,"",,"",,,,,,,,,,,,,
,"Chose  N Use",8877157051,,"MAIN ROAD 
 RANCHI",Sanjeev Nath,Y,0,,0,N,0,KOLKATA,R,"AGARWAL HOSIERY.",,"",,"",,,,,,,,,,,,,
,"Ajit Textile (up.bazar)",9798155023,,"MAIN ROAD 
 RANCHI",Sanjeev Nath,Y,0,,0,N,0,KOLKATA,R,"MURARKA TEXTILES.",,"",,"",,,,,,,,,,,,,
,"Kaya Fashion",8334536421,,"MAIN ROAD 
 RANCHI",Sanjeev Nath,Y,0,,0,N,0,KOLKATA,R,"TODI TEXTILES",,"",,"",,,,,,,,,,,,,
NE000420161116124846,"SHIV HANDLOOM",9308990921,,"MAIN ROAD 
 RANCHI",Sanjeev Nath,Y,0,,0,N,0,Jharkhand,R,"MURARKA TEXTILES.",,"LALPUR",06512234,"",,,,,,,,,,,,,
NE000420161116125520,"ADERSH DRESSES",8856235945,,"MAIN ROAD 
 RANCHI",Sanjeev Nath,Y,0,,0,N,0,Jharkhand,R,"MURARKA TEXTILES.",,"LALPUR",06512235,"",,,,,,,,,,,,,
NE000420170103122435,"PATICOAT CENTER",9334758623,,"MAIN ROAD 
 RANCHI",Sanjeev Nath,Y,0,,0,N,0,Jharkhand,R,"ARORA BROTHER.",,"MAIN ROAD",06512235,"",,,,,,,,,,,,,
NE000420170103124527,"PARRAKH GARMENT",9835710210,,"MAIN ROAD 
 RANCHI",Sanjeev Nath,Y,0,,0,N,0,Jharkhand,R,"ARORA BROTHER.",,"MAIN ROAD",06512953,"",,,,,,,,,,,,,
NE000420170103131222,"VIJAY DRESSES",9709077652,,"MAIN ROAD 
 RANCHI",Sanjeev Nath,Y,0,,0,N,0,Jharkhand,R,"TARUN TEXTILES",,"MAIN ROAD",06512235,"",,,,,,,,,,,,,
NE000420170127143209,"RAJ DRESSES (HARMU)",,,"MAIN ROAD 
 RANCHI",Sanjeev Nath,Y,0,,0,N,0,Jharkhand,R,"AGARWAL HOSIERY.",,"MAIN ROAD RANCHI",06512339,"",,,,,,,,,,,,,
NE000420170427173314,"KUSUM TEXTILE",7903503933,,"MAIN ROAD 
 RANCHI",Sanjeev Nath,Y,0,,0,N,0,,R,"KUSUM TEXTILES",,"MAIN ROAD",06512246,"",,,,,,,,,,,,,
NE000420170908141940,"FLAIR",9930864208,,"MAIN ROAD 
 RANCHI",Sanjeev Nath,Y,0,,0,N,0,,R,"MURARKA TEXTILES.",,"MAIN ROAD",06512238,"",,,,,,,,,,,,,
NE000420170908142157,"SHPPPERS MARY",8801632878,,"MAIN ROAD 
 RANCHI",Sanjeev Nath,Y,0,,0,N,0,,R,"MURARKA TEXTILES.",,"MAIN ROAD",06512230,"",,,,,,,,,,,,,
NE000420170908153453,"DISNEY KIDS",9963752844,,"MAIN ROAD 
 RANCHI",Sanjeev Nath,Y,0,,0,N,0,,R,"ARORA BROTHER.",,"MAIN ROAD",06512387,"",,,,,,,,,,,,,
NE000420171013121034,"SHOPPERS MART",9386459688,,"MAIN ROAD 
 RANCHI",Sanjeev Nath,Y,0,,0,N,0,,R,"MURARKA TEXTILES.",,"MAIN ROAD",06512230,"",,,,,,,,,,,,,
NE000420171013122109,"BABA FASHION",9905556666,,"MAIN ROAD 
 RANCHI",Sanjeev Nath,Y,0,,0,N,0,,R,"MURARKA TEXTILES.",,"MAIN ROAD",06542260,"",,,,,,,,,,,,,
NE000420171013155728,"AGERWAL HOSIERY",9308324500,,"MAIN ROAD 
 RANCHI",Sanjeev Nath,Y,0,,0,N,0,,R,"AGARWAL HOSIERY.",,"MAIN ROAD",06512096,"",,,,,,,,,,,,,
NE000420171013155839,"AGARWAL HOSIERY",9308324500,,"MAIN ROAD 
 RANCHI",Sanjeev Nath,Y,0,,0,N,0,,R,"AGARWAL HOSIERY.",,"MAIN ROAD",06512096,"",,,,,,,,,,,,,
,"Pareek Brother",9431101870,,"MAIN ROAD  RANCHI",Sanjeev Nath,Y,0,,0,N,0,KOLKATA,R,"MURARKA TEXTILES.",,"",,"",,,,,,,,,,,,,
,"Diva",9431102198,,"MAIN ROAD  RANCHI",Sanjeev Nath,Y,0,,0,N,0,KOLKATA,R,"MURARKA TEXTILES.",,"",,"",,,,,,,,,,,,,
,"Parakh Garment",9798595534,,"MAIN ROAD  RANCHI",Sanjeev Nath,Y,0,,0,N,0,KOLKATA,R,"ARORA BROTHER.",,"",,"",,,,,,,,,,,,,
,"Shilpi Garment",9835581681,,"MAIN ROAD  RANCHI",Sanjeev Nath,Y,0,,0,N,0,KOLKATA,R,"KUSUM TEXTILES",,"",,"",,,,,,,,,,,,,
,"Riya Garment",9835325576,,"MAIN ROAD  RANCHI",Sanjeev Nath,Y,0,,0,N,0,KOLKATA,R,"AGARWAL HOSIERY.",,"",,"",,,,,,,,,,,,,
,"Ajay Cap",7739832414,,"MAIN ROAD  RANCHI",Sanjeev Nath,Y,0,,0,N,0,KOLKATA,R,"AGARWAL HOSIERY.",,"",,"",,,,,,,,,,,,,
,"Jay Sree",8298898132,,"MAIN ROAD  RANCHI",Sanjeev Nath,Y,0,,0,N,0,KOLKATA,R,"ARORA BROTHER.",,"",,"",,,,,,,,,,,,,
,"Dynamic",9709261116,,"MAIN ROAD  RANCHI",Sanjeev Nath,Y,0,,0,N,0,KOLKATA,R,"KUSUM TEXTILES",,"",,"",,,,,,,,,,,,,
,"Amit Hosiery",9955918785,,"MAIN ROAD  RANCHI",Sanjeev Nath,Y,0,,0,N,0,KOLKATA,R,"ARORA BROTHER.",,"",,"",,,,,,,,,,,,,
,"Jagarnath Shtore",9304441108,,"MAIN ROAD  RANCHI",Sanjeev Nath,Y,0,,0,N,0,KOLKATA,R,"MURARKA TEXTILES.",,"",,"",,,,,,,,,,,,,
,"Sanjeeta Collection",9431100774,,"MAIN ROAD  RANCHI",Sanjeev Nath,Y,0,,0,N,0,KOLKATA,R,"AGARWAL HOSIERY.",,"",,"",,,,,,,,,,,,,
,"Aruna Garment",9534070080,,"MAIN ROAD  RANCHI",Sanjeev Nath,Y,0,,0,N,0,KOLKATA,R,"MURARKA TEXTILES.",,"",,"",,,,,,,,,,,,,
,"Maheshwari Dresses",9431104232,,"MAIN ROAD  RANCHI",Sanjeev Nath,Y,0,,0,N,0,KOLKATA,R,"MURARKA TEXTILES.",,"",,"",,,,,,,,,,,,,
,"Morden Dtrssrs",9431170059,,"MAIN ROAD  RANCHI",Sanjeev Nath,Y,0,,0,N,0,KOLKATA,R,"AGARWAL HOSIERY.",,"",,"",,,,,,,,,,,,,
,"Malhotra Eculasive",9709227215,,"MAIN ROAD  RANCHI",Sanjeev Nath,Y,0,,0,N,0,KOLKATA,R,"MURARKA TEXTILES.",,"",,"",,,,,,,,,,,,,
,"Shilpa Hosiery",9570172581,,"MAIN ROAD  RANCHI",Sanjeev Nath,Y,0,,0,N,0,KOLKATA,R,"ARORA BROTHER.",,"",,"",,,,,,,,,,,,,
,"Maheshwari",9431104232,,"MAIN ROAD  RANCHI",Sanjeev Nath,Y,0,,0,N,0,KOLKATA,R,"MURARKA TEXTILES.",,"",,"",,,,,,,,,,,,,
,"Matching Emporium",7209905340,,"MAIN ROAD  RANCHI",Sanjeev Nath,Y,0,,0,N,0,KOLKATA,R,"AGARWAL HOSIERY.",,"",,"",,,,,,,,,,,,,
,"Anis",9204750515,,"MAIN ROAD  RANCHI",Sanjeev Nath,Y,0,,0,N,0,KOLKATA,R,"AGARWAL HOSIERY.",,"",,"",,,,,,,,,,,,,
,"Shoopers Mart",9631209209,,"MAIN ROAD  RANCHI",Sanjeev Nath,Y,0,,0,N,0,KOLKATA,R,"MURARKA TEXTILES.",,"",,"",,,,,,,,,,,,,
,"Wool House",9431105799,,"MAIN ROAD  RANCHI",Sanjeev Nath,Y,0,,0,N,0,KOLKATA,R,"AGARWAL HOSIERY.",,"",,"",,,,,,,,,,,,,
,"Hosiery Mart",9835197097,,"MAIN ROAD  RANCHI",Sanjeev Nath,Y,0,,0,N,0,KOLKATA,R,"ARORA BROTHER.",,"",,"",,,,,,,,,,,,,
,"Kaya Collection",9430750654,,"MAIN ROAD  RANCHI",Sanjeev Nath,Y,0,,0,N,0,KOLKATA,R,"VASANT TEXTILES",,"",,"",,,,,,,,,,,,,
,"Malhotcra Store",8292811386,,"MAIN ROAD  RANCHI",Sanjeev Nath,Y,0,,0,N,0,KOLKATA,R,"MURARKA TEXTILES.",,"",,"",,,,,,,,,,,,,
,"Parkesh Garment(sanik Garment)",9835578392,,"MAIN ROAD  RANCHI",Sanjeev Nath,Y,0,,0,N,0,KOLKATA,R,"AGARWAL HOSIERY.",,"",,"",,,,,,,,,,,,,
,"Gaba Store",9835770797,,"MAIN ROAD  RANCHI",Sanjeev Nath,Y,0,,0,N,0,KOLKATA,R,"MURARKA TEXTILES.",,"",,"",,,,,,,,,,,,,
,"Delhi Cloth Store",9279183810,,"MAIN ROAD  RANCHI",Sanjeev Nath,Y,0,,0,N,0,KOLKATA,R,"ARORA BROTHER.",,"",,"",,,,,,,,,,,,,
,"Vishal",9234322488,,"MAIN ROAD  RANCHI",Sanjeev Nath,Y,0,,0,N,0,KOLKATA,R,"AGARWAL HOSIERY.",,"",,"",,,,,,,,,,,,,
,"Chose  N Use",8877157051,,"MAIN ROAD  RANCHI",Sanjeev Nath,Y,0,,0,N,0,KOLKATA,R,"AGARWAL HOSIERY.",,"",,"",,,,,,,,,,,,,
,"Ajit Textile (up.bazar)",9798155023,,"MAIN ROAD  RANCHI",Sanjeev Nath,Y,0,,0,N,0,KOLKATA,R,"MURARKA TEXTILES.",,"",,"",,,,,,,,,,,,,
,"Kaya Fashion",8334536421,,"MAIN ROAD  RANCHI",Sanjeev Nath,Y,0,,0,N,0,KOLKATA,R,"TODI TEXTILES",,"",,"",,,,,,,,,,,,,
NE000420161116124846,"SHIV HANDLOOM",9308990921,,"MAIN ROAD  RANCHI",Sanjeev Nath,Y,0,,0,N,0,Jharkhand,R,"MURARKA TEXTILES.",,"LALPUR",06512234,"",,,,,,,,,,,,,
NE000420161116125520,"ADERSH DRESSES",8856235945,,"MAIN ROAD  RANCHI",Sanjeev Nath,Y,0,,0,N,0,Jharkhand,R,"MURARKA TEXTILES.",,"LALPUR",06512235,"",,,,,,,,,,,,,
NE000420170103122435,"PATICOAT CENTER",9334758623,,"MAIN ROAD  RANCHI",Sanjeev Nath,Y,0,,0,N,0,Jharkhand,R,"ARORA BROTHER.",,"MAIN ROAD",06512235,"",,,,,,,,,,,,,
NE000420170103124527,"PARRAKH GARMENT",9835710210,,"MAIN ROAD  RANCHI",Sanjeev Nath,Y,0,,0,N,0,Jharkhand,R,"ARORA BROTHER.",,"MAIN ROAD",06512953,"",,,,,,,,,,,,,
NE000420170103131222,"VIJAY DRESSES",9709077652,,"MAIN ROAD  RANCHI",Sanjeev Nath,Y,0,,0,N,0,Jharkhand,R,"TARUN TEXTILES",,"MAIN ROAD",06512235,"",,,,,,,,,,,,,
NE000420170127143209,"RAJ DRESSES (HARMU)",,,"MAIN ROAD  RANCHI",Sanjeev Nath,Y,0,,0,N,0,Jharkhand,R,"AGARWAL HOSIERY.",,"MAIN ROAD RANCHI",06512339,"",,,,,,,,,,,,,
NE000420170427173314,"KUSUM TEXTILE",7903503933,,"MAIN ROAD  RANCHI",Sanjeev Nath,Y,0,,0,N,0,,R,"KUSUM TEXTILES",,"MAIN ROAD",06512246,"",,,,,,,,,,,,,
NE000420170908141940,"FLAIR",9930864208,,"MAIN ROAD  RANCHI",Sanjeev Nath,Y,0,,0,N,0,,R,"MURARKA TEXTILES.",,"MAIN ROAD",06512238,"",,,,,,,,,,,,,
NE000420170908142157,"SHPPPERS MARY",8801632878,,"MAIN ROAD  RANCHI",Sanjeev Nath,Y,0,,0,N,0,,R,"MURARKA TEXTILES.",,"MAIN ROAD",06512230,"",,,,,,,,,,,,,
NE000420170908153453,"DISNEY KIDS",9963752844,,"MAIN ROAD  RANCHI",Sanjeev Nath,Y,0,,0,N,0,,R,"ARORA BROTHER.",,"MAIN ROAD",06512387,"",,,,,,,,,,,,,
NE000420171013121034,"SHOPPERS MART",9386459688,,"MAIN ROAD  RANCHI",Sanjeev Nath,Y,0,,0,N,0,,R,"MURARKA TEXTILES.",,"MAIN ROAD",06512230,"",,,,,,,,,,,,,
NE000420171013122109,"BABA FASHION",9905556666,,"MAIN ROAD  RANCHI",Sanjeev Nath,Y,0,,0,N,0,,R,"MURARKA TEXTILES.",,"MAIN ROAD",06542260,"",,,,,,,,,,,,,
NE000420171013155728,"AGERWAL HOSIERY",9308324500,,"MAIN ROAD  RANCHI",Sanjeev Nath,Y,0,,0,N,0,,R,"AGARWAL HOSIERY.",,"MAIN ROAD",06512096,"",,,,,,,,,,,,,
NE000420171013155839,"AGARWAL HOSIERY",9308324500,,"MAIN ROAD  RANCHI",Sanjeev Nath,Y,0,,0,N,0,,R,"AGARWAL HOSIERY.",,"MAIN ROAD",06512096,"",,,,,,,,,,,,,
,"Parakh",9835910111,,".MAIN ROAD RANCHI",Sanjeev Nath,Y,0,,0,N,0,KOLKATA,R,"ARORA BROTHER.",,"",,"",,,,,,,,,,,,,
,"Kusum Textile",9334710551,,".MAIN ROAD RANCHI",Sanjeev Nath,Y,0,,0,N,0,KOLKATA,R,"KUSUM TEXTILES",,"",,"",,,,,,,,,,,,,
,"Swsastik Garment",9905903965,,".MAIN ROAD RANCHI",Sanjeev Nath,Y,0,,0,N,0,KOLKATA,R,"AGARWAL HOSIERY.",,"",,"",,,,,,,,,,,,,
NE000420161116131545,"ADHUNIK",9835373258,,".MAIN ROAD RANCHI",Sanjeev Nath,Y,0,,0,N,0,Jharkhand,R,"MURARKA TEXTILES.",,"LALPUR",06512453,"",,,,,,,,,,,,,
NE000420170103130839,"VIJAY DRESSES",9709077652,,".MAIN ROAD RANCHI",Sanjeev Nath,Y,0,,0,N,0,Jharkhand,R,"TARUN TEXTILES",,"MAIN ROAD",06512234,"",,,,,,,,,,,,,
NE000420170404115055,"MAHESWARI",,,".MAIN ROAD RANCHI",Sanjeev Nath,Y,0,,0,N,0,,R,"MURARKA TEXTILES.",,"MAIN ROAD",06512234,"",,,,,,,,,,,,,
NE000420170404123255,"ANNIS",,,".MAIN ROAD RANCHI",Sanjeev Nath,Y,0,,0,N,0,,R,"AGARWAL HOSIERY.",,"MAIN ROAD",06512236,"",,,,,,,,,,,,,
NE000420170427164858,"SRI SAI ENTER PRICES",9835344868,,".MAIN ROAD RANCHI",Sanjeev Nath,Y,0,,0,N,0,,R,"MURARKA TEXTILES.",,"MAIN ROAD",06512385,"",,,,,,,,,,,,,
NE000420170612120747,"ANIS",9835557352,,".MAIN ROAD RANCHI",Sanjeev Nath,Y,0,,0,N,0,,R,"MURARKA TEXTILES.",,"MAIN ROAD RANCHI",06512238,"",,,,,,,,,,,,,
NE000420170612121138,"MALHOTRA",9955865690,,".MAIN ROAD RANCHI",Sanjeev Nath,Y,0,,0,N,0,,R,"MURARKA TEXTILES.",,"NAIN ROAD RANCHI",06512299,"",,,,,,,,,,,,,
NE000420170612123647,"GABA DRESSES",9835645765,,".MAIN ROAD RANCHI",Sanjeev Nath,Y,0,,0,N,0,,R,"AGARWAL HOSIERY.",,"MAIN ROAD RANCHI",06512285,"",,,,,,,,,,,,,
NE000420170612124032,"PARAGON",9543864123,,".MAIN ROAD RANCHI",Sanjeev Nath,Y,0,,0,N,0,,R,"ARORA BROTHER.",,"MAIN ROAD RANCHI",06512280,"",,,,,,,,,,,,,
NE000420170612125548,"MUNJAL DRESSES",9952465235,,".MAIN ROAD RANCHI",Sanjeev Nath,Y,0,,0,N,0,,R,"AGARWAL HOSIERY.",,"MAIN ROAD RANCHI",06512245,"",,,,,,,,,,,,,
NE000420170612130222,"TIRUPATI GARMENT",9545836428,,".MAIN ROAD RANCHI",Sanjeev Nath,Y,0,,0,N,0,,R,"MURARKA TEXTILES.",,"MAIN ROAD RANCHI",06512239,"",,,,,,,,,,,,,
NE000420170612134949,"ARPRA BROTHERS",9955438651,,".MAIN ROAD RANCHI",Sanjeev Nath,Y,0,,0,N,0,,R,"ARORA BROTHER.",,"MAIN ROAD RANCHI",06512203,"",,,,,,,,,,,,,
NE000420171023115540,"RAJ KAMAL",9976289574,,".MAIN ROAD RANCHI",Sanjeev Nath,Y,0,,0,N,0,,R,"AGARWAL HOSIERY.",,"MAIN ROAD",06512238,"",,,,,,,,,,,,,
NE000420171023120922,"SIDARTH VASTRALYA",8401156735,,".MAIN ROAD RANCHI",Sanjeev Nath,Y,0,,0,N,0,,R,"MURARKA TEXTILES.",,"MAIN ROAD RANCHI",06512268,"",,,,,,,,,,,,,
NE000420171023121218,"MA BHAVANI VASTRALYA",9835309222,,".MAIN ROAD RANCHI",Sanjeev Nath,Y,0,,0,N,0,,R,"PARAS HOSIERY",,"MAIN ROAD RANCHI",06545876,"",,,,,,,,,,,,,
NE000420171023122058,"ANUSKA VASTRALYA",9224865128,,".MAIN ROAD RANCHI",Sanjeev Nath,Y,0,,0,N,0,,R,"AGARWAL HOSIERY.",,"MAIN ROAD RANCHI",06512855,"",,,,,,,,,,,,,
NE000420171023122621,"VEENA VASTRALYA",7004696981,,".MAIN ROAD RANCHI",Sanjeev Nath,Y,0,,0,N,0,,R,"PARAS HOSIERY",,"MAIN ROAD RANCHI",06512238,"",,,,,,,,,,,,,
NE000420171023173958,"ANUPAM VASTRALYA",9963485876,,".MAIN ROAD RANCHI",Sanjeev Nath,Y,0,,0,N,0,,R,"ARORA BROTHER.",,"MAIN ROAD RANCHI",06512307,"",,,,,,,,,,,,,
NE000420171107121326,"SHOOPERS MART",7739429842,,".MAIN ROAD RANCHI",Sanjeev Nath,Y,0,,0,N,0,,R,"MURARKA TEXTILES.",,"MAIN ROAD RANCHI",06512279,"",,,,,,,,,,,,,
NE000420171107124404,"NOVEITY",9984625866,,".MAIN ROAD RANCHI",Sanjeev Nath,Y,0,,0,N,0,,R,"MURARKA TEXTILES.",,"MAIN ROAD RANCHI",06512846,"",,,,,,,,,,,,,
NE000420171107125725,"PRAKESH DRESSES",8809543515,,".MAIN ROAD RANCHI",Sanjeev Nath,Y,0,,0,N,0,,R,"AGARWAL HOSIERY.",,"MAIN ROAD RANCHI",06512843,"",,,,,,,,,,,,,
NE000420171107134520,"NEELAM GARMENT",9973598844,,".MAIN ROAD RANCHI",Sanjeev Nath,Y,0,,0,N,0,,R,"MURARKA TEXTILES.",,"MAIN ROAD",06512786,"",,,,,,,,,,,,,
NE000420171107161652,"PAREEK BROTHERS",9906559007,,".MAIN ROAD RANCHI",Sanjeev Nath,Y,0,,0,N,0,,R,"MURARKA TEXTILES.",,"MAIN ROAD RANCHI",06512238,"",,,,,,,,,,,,,
,"Santosh Mukherjee",9830199449,,".MAIN ROAD RANCHI",PANKAJ BHARECH,Y,0,,0,N,0,KOLKATA,R,"AGARWAL HOSIERY.",,"",,"",,,,,,,,,,,,,
,"Abc Gar",9865809969,,".MAIN ROAD RANCHI",PANKAJ BHARECH,Y,0,,0,N,0,KOLKATA,R,"AGGARWAL HOSIERY",,"",,"",,,,,,,,,,,,,
