DNS Customer Code,Customer Name,Phone no,Route code,Route Name,Emp Code name,acedns,Credit Limit,Credit Days,Current Balance,Black list,TD,Branch code,Cust type,rds tag,Sauda validity period,Address,Landline no,Owner name,Owner phone,Cust class,Weekly closing day,Coverage type,TIN,PAN,District,Minimum stock,Bank name,Bank account number,Email,Visit Day,State
,"Cargo Food Center",,,"Snor",SO -POSENCHEY,Y,0,,0,N,0,,R,"Mekong Food Group (Cambodia) Ltd",,"",,"",,,,,,,,0,,,,,
,"San Food & Beverage Supply",,,"Trapeang Krasaing",SO -POSENCHEY,Y,0,,0,N,0,,R,"Mekong Food Group (Cambodia) Ltd",,"",,"",,,,,,,,0,,,,,
,"Ho Leang Food Industry",,,"Am Leang",SO -THPONG,Y,0,,0,N,0,,R,"Mekong Food Group (Cambodia) Ltd",,"",,"",,,,,,,,0,,,,,
,"Khim Oun Pet Food Shop",,,"Monorom",SO -THPONG,Y,0,,0,N,0,,R,"Mekong Food Group (Cambodia) Ltd",,"",,"",,,,,,,,0,,,,,
,"Pub Street Food House",,,"Pram Beimum",SO -THPONG,Y,0,,0,N,0,,R,"Silver Tree Food Co., Ltd.",,"",,"",,,,,,,,0,,,,,
,"Lotus Food Company",,,"Rong Roeung",SO -THPONG,Y,0,,0,N,0,,R,"Silver Tree Food Co., Ltd.",,"",,"",,,,,,,,0,,,,,
,"Chinese Food Restaurant",,,"Toap Mean",SO -THPONG,Y,0,,0,N,0,,R,"Silver Tree Food Co., Ltd.",,"",,"",,,,,,,,0,,,,,
,"Mr. Mab Global Street Food 123",,,"Veal Porn",SO -THPONG,Y,0,,0,N,0,,R,"Silver Tree Food Co., Ltd.",,"",,"",,,,,,,,0,,,,,
,"Machou Ma Em Food & Restaurant",,,"Yea Ang",SO -THPONG,Y,0,,0,N,0,,R,"Silver Tree Food Co., Ltd.",,"",,"",,,,,,,,0,,,,,
,"Vanhao Food Palace",,,"Boeng Beng",SO -MALAI,Y,0,,0,N,0,,R,"Silver Tree Food Co., Ltd.",,"",,"",,,,,,,,0,,,,,
,"Kirei Food (Cambodia) Co., Ltd.",,,"SO -MALAI",SO -MALAI,Y,0,,0,N,0,,R,"Silver Tree Food Co., Ltd.",,"",,"",,,,,,,,0,,,,,
,"Healthy Food & Beverage Co., Ltd.",,,"O Sampoar",SO -MALAI,Y,0,,0,N,0,,R,"Silver Tree Food Co., Ltd.",,"",,"",,,,,,,,0,,,,,
,"Food Stree Restaurant",,,"O Sralau",SO -MALAI,Y,0,,0,N,0,,R,"Silver Tree Food Co., Ltd.",,"",,"",,,,,,,,0,,,,,
,"Silver Fresh Food",,,"Ta Kong",SO -MALAI,Y,0,,0,N,0,,R,"Silver Tree Food Co., Ltd.",,"",,"",,,,,,,,0,,,,,
,"Good Food Restaurant",,,"Tuol Pongro",SO -MALAI,Y,0,,0,N,0,,R,"Silver Tree Food Co., Ltd.",,"",,"",,,,,,,,0,,,,,
,"Food Point Restaurant",,,"Bay Damram",SO -BANAN,Y,0,,0,N,0,,R,"Silver Tree Food Co., Ltd.",,"",,"",,,,,,,,0,,,,,
,"Kam Pong Indo Food",,,"Cheng Mianchey",SO -BANAN,Y,0,,0,N,0,,R,"Silver Tree Food Co., Ltd.",,"",,"",,,,,,,,0,,,,,
,"M.K Food Restaurant Halal",,,"Chheu Teal",SO -BANAN,Y,0,,0,N,0,,R,"Silver Tree Food Co., Ltd.",,"",,"",,,,,,,,0,,,,,
,"Golden Food Restaurant",,,"Kantu 1",SO -BANAN,Y,0,,0,N,0,,R,"Silver Tree Food Co., Ltd.",,"",,"",,,,,,,,0,,,,,
,"Flow Food & Wine",,,"Kantu 2",SO -BANAN,Y,0,,0,N,0,,R,"Silver Tree Food Co., Ltd.",,"",,"",,,,,,,,0,,,,,
,"Online Linking Food Co., Ltd.",,,"Phnom Sampeou",SO -BANAN,Y,0,,0,N,0,,R,"Silver Tree Food Co., Ltd.",,"",,"",,,,,,,,0,,,,,
,"Nusantara Indonesian Food",,,"Snoeng",SO -BANAN,Y,0,,0,N,0,,R,"MI Food & Beverage Supply",,"",,"",,,,,,,,0,,,,,
,"Indonesian Food Restaurant",,,"Ta Kriem",SO -BANAN,Y,0,,0,N,0,,R,"MI Food & Beverage Supply",,"",,"",,,,,,,,0,,,,,
,"Sawas Dee Food Garden",,,"Arak Thnot",SO -STUNG TRANG,Y,0,,0,N,0,,R,"MI Food & Beverage Supply",,"",,"",,,,,,,,0,,,,,
,"Plus Drinks Bakery Food",,,"Dang Khdar",SO -STUNG TRANG,Y,0,,0,N,0,,R,"MI Food & Beverage Supply",,"",,"",,,,,,,,0,,,,,
,"Seng Hout FAFA Food",,,"Khporp Ta Nguon",SO -STUNG TRANG,Y,0,,0,N,0,,R,"MI Food & Beverage Supply",,"",,"",,,,,,,,0,,,,,
,"Taiwan Food Product Enterprise Co., Ltd.",,,"Mesar Chrey",SO -STUNG TRANG,Y,0,,0,N,0,,R,"Lee's Food Services (Cambodia) Ltd.",,"",,"",,,,,,,,0,,,,,
,"Park Café Food & Beverage Co., Ltd.",,,"O Mlou",SO -STUNG TRANG,Y,0,,0,N,0,,R,"Lee's Food Services (Cambodia) Ltd.",,"",,"",,,,,,,,0,,,,,
,"Natural Food Othmor Thom",,,"Peam Koh Sna",SO -STUNG TRANG,Y,0,,0,N,0,,R,"Lee's Food Services (Cambodia) Ltd.",,"",,"",,,,,,,,0,,,,,
,"Guesthouse & Thai Food Restaurant",,,"Preah Andaung",SO -STUNG TRANG,Y,0,,0,N,0,,R,"Lee's Food Services (Cambodia) Ltd.",,"",,"",,,,,,,,0,,,,,
,"Sous Borin Pet Food Shop",,,"Prek Bak",SO -STUNG TRANG,Y,0,,0,N,0,,R,"Lee's Food Services (Cambodia) Ltd.",,"",,"",,,,,,,,0,,,,,
,"Siam Thai Street Food",,,"Prek Kak",SO -STUNG TRANG,Y,0,,0,N,0,,R,"Lee's Food Services (Cambodia) Ltd.",,"",,"",,,,,,,,0,,,,,
,"Chan Dara Pet Food Shop",,,"Sopheas",SO -STUNG TRANG,Y,0,,0,N,0,,R,"Mekong Food Group (Cambodia) Ltd",,"",,"",,,,,,,,0,,,,,
,"Open Wine Group Food & Beverage",,,"Tuol Preah khleang",SO -STUNG TRANG,Y,0,,0,N,0,,R,"Mekong Food Group (Cambodia) Ltd",,"",,"",,,,,,,,0,,,,,
,"Banana Leaf Cocktail Wine & Food",,,"Tuol Sambour",SO -STUNG TRANG,Y,0,,0,N,0,,R,"Mekong Food Group (Cambodia) Ltd",,"",,"",,,,,,,,0,,,,,
,"Warung Bali Indonesia Authentic Food",,,"Anchanh Roung",SO -BORIBO,Y,0,,0,N,0,,R,"Mekong Food Group (Cambodia) Ltd",,"",,"",,,,,,,,0,,,,,
,"Qin An Food Co., Ltd.",,,"Chak",SO -BORIBO,Y,0,,0,N,0,,R,"Mekong Food Group (Cambodia) Ltd",,"",,"",,,,,,,,0,,,,,
,"Hi - Food",,,"Chhnok Trou",SO -BORIBO,Y,0,,0,N,0,,R,"Mekong Food Group (Cambodia) Ltd",,"",,"",,,,,,,,0,,,,,
,"KC Food",,,"Kampong Preah Koki",SO -BORIBO,Y,0,,0,N,0,,R,"Mekong Food Group (Cambodia) Ltd",,"",,"",,,,,,,,0,,,,,
,"Khmers Food Co.,Ltd.",,,"Khon Rong",SO -BORIBO,Y,0,,0,N,0,,R,"Mekong Food Group (Cambodia) Ltd",,"",,"",,,,,,,,0,,,,,
,"Khmer Food Co.,Ltd.",,,"Melum",SO -BORIBO,Y,0,,0,N,0,,R,"Mekong Food Group (Cambodia) Ltd",,"",,"",,,,,,,,0,,,,,
,"Ly Ly Food Industry Co., Ltd.",,,"Phsar",SO -BORIBO,Y,0,,0,N,0,,R,"Mekong Food Group (Cambodia) Ltd",,"",,"",,,,,,,,0,,,,,
,"M Food Enterprise",,,"Pich Changvar",SO -BORIBO,Y,0,,0,N,0,,R,"Mekong Food Group (Cambodia) Ltd",,"",,"",,,,,,,,0,,,,,
,"SB Food Cambodia Co., Ltd.",,,"Popel",SO -BORIBO,Y,0,,0,N,0,,R,"Mekong Food Group (Cambodia) Ltd",,"",,"",,,,,,,,0,,,,,
,"YKH Food Products Co., Ltd.",,,"Pun Ley",SO -BORIBO,Y,0,,0,N,0,,R,"Mekong Food Group (Cambodia) Ltd",,"",,"",,,,,,,,0,,,,,
,"Khmer Food Co., Ltd.",,,"Trapeang Chan",SO -BORIBO,Y,0,,0,N,0,,R,"Mekong Food Group (Cambodia) Ltd",,"",,"",,,,,,,,0,,,,,
,"Khmer Food Co., Ltd.",,,"Boeng Tumpun",SO -MEAN CHEY,Y,0,,0,N,0,,R,"Mekong Food Group (Cambodia) Ltd",,"",,"",,,,,,,,0,,,,,
,"The Food Pantry",,,"Chak Angre krom",SO -MEAN CHEY,Y,0,,0,N,0,,R,"Mekong Food Group (Cambodia) Ltd",,"",,"",,,,,,,,0,,,,,
,"WFP - World Food Programme",,,"Chak Angre Leu",SO -MEAN CHEY,Y,0,,0,N,0,,R,"Lee's Food Services (Cambodia) Ltd.",,"",,"",,,,,,,,0,,,,,
,"Cambodian Food industries Co., Ltd.",,,"Stung Meanchey",SO -MEAN CHEY,Y,0,,0,N,0,,R,"Lee's Food Services (Cambodia) Ltd.",,"",,"",,,,,,,,0,,,,,
,"Food & Industrial Solutions",,,"Boeng Thom",SO -POSENCHEY,Y,0,,0,N,0,,R,"Lee's Food Services (Cambodia) Ltd.",,"",,"",,,,,,,,0,,,,,
,"Sin Fu Food Products Group Co., Ltd.",,,"Chom Chao",SO -POSENCHEY,Y,0,,0,N,0,,R,"Lee's Food Services (Cambodia) Ltd.",,"",,"",,,,,,,,0,,,,,
,"Three Friends Food & Drinking Co., Ltd",,,"Kakap",SO -POSENCHEY,Y,0,,0,N,0,,R,"Lee's Food Services (Cambodia) Ltd.",,"",,"",,,,,,,,0,,,,,
,"Toyo Food & Product Co., Ltd.",,,"Kambol",SO -POSENCHEY,Y,0,,0,N,0,,R,"Lee's Food Services (Cambodia) Ltd.",,"",,"",,,,,,,,0,,,,,
,"Tai Chiang Master Food",,,"Kan Tok",SO -POSENCHEY,Y,0,,0,N,0,,R,"Lee's Food Services (Cambodia) Ltd.",,"",,"",,,,,,,,0,,,,,
,"The Khmer Mekong Food Co., Ltd.",,,"Kraing Thnong",SO -POSENCHEY,Y,0,,0,N,0,,R,"Lee's Food Services (Cambodia) Ltd.",,"",,"",,,,,,,,0,,,,,
,"Happy Dog Pet Food & Grooming",,,"Oeuv Loak",SO -POSENCHEY,Y,0,,0,N,0,,R,"Lee's Food Services (Cambodia) Ltd.",,"",,"",,,,,,,,0,,,,,
,"Lucky Pet Food Shop",,,"Phleung Chhesrotes",SO -POSENCHEY,Y,0,,0,N,0,,R,"Lee's Food Services (Cambodia) Ltd.",,"",,"",,,,,,,,0,,,,,
,"Kim Hout Pet Food Shop",,,"Samrong Krom",SO -POSENCHEY,Y,0,,0,N,0,,R,"Lee's Food Services (Cambodia) Ltd.",,"",,"",,,,,,,,0,,,,,
,"Tollay Pet Food Shop",,,"Snor",SO -POSENCHEY,Y,0,,0,N,0,,R,"Lee's Food Services (Cambodia) Ltd.",,"",,"",,,,,,,,0,,,,,
,"Meanchey Pet Food Shop",,,"Trapeang Krasaing",SO -POSENCHEY,Y,0,,0,N,0,,R,"Lee's Food Services (Cambodia) Ltd.",,"",,"",,,,,,,,0,,,,,
,"Department of Drugs Food",,,"Am Leang",SO -THPONG,Y,0,,0,N,0,,R,"Silver Tree Food Co., Ltd.",,"",,"",,,,,,,,0,,,,,
,"FBC - Food & Beverage Center",,,"Monorom",SO -THPONG,Y,0,,0,N,0,,R,"Silver Tree Food Co., Ltd.",,"",,"",,,,,,,,0,,,,,
,"Traditional Khmer Food",,,"Pram Beimum",SO -THPONG,Y,0,,0,N,0,,R,"Silver Tree Food Co., Ltd.",,"",,"",,,,,,,,0,,,,,
,"WFP - World Food Programme",,,"Rong Roeung",SO -THPONG,Y,0,,0,N,0,,R,"Silver Tree Food Co., Ltd.",,"",,"",,,,,,,,0,,,,,
,"The Pelican Food Company",,,"Toap Mean",SO -THPONG,Y,0,,0,N,0,,R,"Silver Tree Food Co., Ltd.",,"",,"",,,,,,,,0,,,,,
,"Fede+A117:A133ral Food Marketing Pte., Ltd",,,"Veal Porn",SO -THPONG,Y,0,,0,N,0,,R,"Silver Tree Food Co., Ltd.",,"",,"",,,,,,,,0,,,,,
,"Quickstop Food Mart",,,"Yea Ang",SO -THPONG,Y,0,,0,N,0,,R,"Silver Tree Food Co., Ltd.",,"",,"",,,,,,,,0,,,,,
,"Daily Natural Food Stuff Co., Ltd.",,,"Boeng Beng",SO -MALAI,Y,0,,0,N,0,,R,"Silver Tree Food Co., Ltd.",,"",,"",,,,,,,,0,,,,,
,"Peninsula Food & Drink Distribution",,,"SO -MALAI",SO -MALAI,Y,0,,0,N,0,,R,"Silver Tree Food Co., Ltd.",,"",,"",,,,,,,,0,,,,,
,"Shang Hai Food Products Cambodia Co., Ltd.",,,"O Sampoar",SO -MALAI,Y,0,,0,N,0,,R,"Silver Tree Food Co., Ltd.",,"",,"",,,,,,,,0,,,,,
,"Nacha Food & Beverage Industrial",,,"O Sralau",SO -MALAI,Y,0,,0,N,0,,R,"Silver Tree Food Co., Ltd.",,"",,"",,,,,,,,0,,,,,
,"Heng Heang Beverage & Food Co., Ltd.",,,"Ta Kong",SO -MALAI,Y,0,,0,N,0,,R,"Silver Tree Food Co., Ltd.",,"",,"",,,,,,,,0,,,,,
,"Peninsula Food & Drink Distribution",,,"Tuol Pongro",SO -MALAI,Y,0,,0,N,0,,R,"Silver Tree Food Co., Ltd.",,"",,"",,,,,,,,0,,,,,
,"Cheam Channa Pet Food Shop",,,"Bay Damram",SO -BANAN,Y,0,,0,N,0,,R,"Silver Tree Food Co., Ltd.",,"",,"",,,,,,,,0,,,,,
,"Chivapheap Thmey Pet Food Shop",,,"Cheng Mianchey",SO -BANAN,Y,0,,0,N,0,,R,"MI Food & Beverage Supply",,"",,"",,,,,,,,0,,,,,
,"Savong Meanchey Pet Food Shop",,,"Chheu Teal",SO -BANAN,Y,0,,0,N,0,,R,"MI Food & Beverage Supply",,"",,"",,,,,,,,0,,,,,
,"Ly Chhoy Pet Food & Veterinarian Shop",,,"Kantu 1",SO -BANAN,Y,0,,0,N,0,,R,"MI Food & Beverage Supply",,"",,"",,,,,,,,0,,,,,
,"Onnuri Mart & Korean Food",,,"Kantu 2",SO -BANAN,Y,0,,0,N,0,,R,"MI Food & Beverage Supply",,"",,"",,,,,,,,0,,,,,
,"Chip Srun Food & Beverages Co., Ltd.",,,"Phnom Sampeou",SO -BANAN,Y,0,,0,N,0,,R,"MI Food & Beverage Supply",,"",,"",,,,,,,,0,,,,,
,"Daily Natural Food Stuff Co., Ltd.",,,"Snoeng",SO -BANAN,Y,0,,0,N,0,,R,"MI Food & Beverage Supply",,"",,"",,,,,,,,0,,,,,
,"FAO - Food & Agricultural Organization of the United Nations",,,"Ta Kriem",SO -BANAN,Y,0,,0,N,0,,R,"MI Food & Beverage Supply",,"",,"",,,,,,,,0,,,,,
,"AFCS - Asia Food & Consumable Supply",,,"Arak Thnot",SO -STUNG TRANG,Y,0,,0,N,0,,R,"MI Food & Beverage Supply",,"",,"",,,,,,,,0,,,,,
,"Nguon Heng Ly Food Stuff Enterprise",,,"Dang Khdar",SO -STUNG TRANG,Y,0,,0,N,0,,R,"MI Food & Beverage Supply",,"",,"",,,,,,,,0,,,,,
,"Kanika Boat Authentic Khmer Food",,,"Khporp Ta Nguon",SO -STUNG TRANG,Y,0,,0,N,0,,R,"MI Food & Beverage Supply",,"",,"",,,,,,,,0,,,,,
,"FAO - Food & Agriculture Organisation of the United Nations",,,"Mesar Chrey",SO -STUNG TRANG,Y,0,,0,N,0,,R,"MI Food & Beverage Supply",,"",,"",,,,,,,,0,,,,,
,"FA - Food & Agricultural Organization of the United Nations",,,"O Mlou",SO -STUNG TRANG,Y,0,,0,N,0,,R,"MI Food & Beverage Supply",,"",,"",,,,,,,,0,,,,,
,"CFSWF - Cambodian Food & Services Worker Federation",,,"Peam Koh Sna",SO -STUNG TRANG,Y,0,,0,N,0,,R,"Silver Tree Food Co., Ltd.",,"",,"",,,,,,,,0,,,,,
,"Heng Heng Sea Food",,,"Preah Andaung",SO -STUNG TRANG,Y,0,,0,N,0,,R,"Silver Tree Food Co., Ltd.",,"",,"",,,,,,,,0,,,,,
,"Lee's Food Services (Cambodia) Ltd.",,,"Arak Thno",SO -MEAN CHEY,Y,0,,0,N,0,,R,"Silver Tree Food Co., Ltd.",,"",,"",,,,,,,,0,,,,,
,"Kirei Food (Cambodia) Co., Ltd.",,,"Arak Thno",SO -MEAN CHEY,Y,0,,0,N,0,,R,"Silver Tree Food Co., Ltd.",,"",,"",,,,,,,,0,,,,,
,"Peninsula Food & Drink Distribution",,,"Arak Thno",SO -MEAN CHEY,Y,0,,0,N,0,,R,"Silver Tree Food Co., Ltd.",,"",,"",,,,,,,,0,,,,,
